lang,doc_key,from_id,to_id,text,author_name,year_birth,year_death,from_placename,from_latitude,from_longitude,from_type,from_type_d,to_placename,to_latitude,to_longitude,to_type,to_type_d,text_long,id_short
ru,brius-0784,Q1286,Q12689,От Альп неподвижных до Па-де-Кале,Brjusov V.Ja.,1873,1924,Alps,46.5780555555556,8.615,mountain,mountain,Pas-de-Calais,50.95,1.85,region,region,,ru-18698
ru,brius-0864,Q490,Q1286,Из Милана Милана на профили Альп,Brjusov V.Ja.,1873,1924,Milan,45.466944444444,9.19,city,city,Alps,46.5780555555556,8.615,mountain,mountain,,ru-19554
ru,brius-0352,Q1286,Q173292,От Альп крепковыйных до ясной Капреи,Brjusov V.Ja.,1873,1924,Alps,46.5780555555556,8.615,mountain,mountain,Capri,40.55,14.233333333333,island,island," Озаряя гроты прозрачные ,# Говорят и живут !# Ты прекрасна , Италия ,# От Альп крепковыйных до ясной Капреи# И далее ,# До пустынь когда-то богатой Сицилии ,# Где сирокко , устав и слабея ,",ru-19600
ru,brius-0352,Q173292,Q1460,"От Альп крепковыйных до ясной Капреи И далее , До пустынь когда-то богатой Сицилии",Brjusov V.Ja.,1873,1924,Capri,40.55,14.233333333333,island,island,Sicily,37.599958333333,14.015377777778,region,region," Озаряя гроты прозрачные ,# Говорят и живут !# Ты прекрасна , Италия ,# От Альп крепковыйных до ясной Капреи# И далее ,# До пустынь когда-то богатой Сицилии ,# Где сирокко , устав и слабея ,# Губит высокие лилии ,# Цветы святого Антония , - -",ru-19600
ru,antkl-360,Q133274,Q4472241,от Кремля до Земляного вала,Antokolskij P.G.,1896,1978,Moscow Kremlin,55.7516666666667,37.6177777777778,city part,city part,Zemlyanoy Val Street,55.7525,37.655833333333,city part,city part," Всех этих смуглых обнаженных тел .# Но всё светлей навстречу нам вставала# Разубранная , как для торжества ,# Вся , от Кремля до Земляного вала ,# Оправленная в золото Москва .# Так призрачно задымлены бульвары ,# Так бойко льетга разбитная речь .",ru-23648
ru,antkl-137,Q2807,Q18869,от Мадрида до Кавказа,Antokolskij P.G.,1896,1978,Madrid,40.4169444444444,-3.70333333333333,city,city,Caucasus,42.261111111111,44.121111111111,region,land," Как молодел солдатский гнев ,# А между тем века летели .# Три ночи кряду колесил# Он от Мадрида до Кавказа ,# Чтоб у друзей хватило сил# Войти в страну его рассказа .# Седой солдат , седой поэт ,",ru-23799
ru,antkl-301,Q592880,Q4472241,от Воробьевых гор До Земляного вала,Antokolskij P.G.,1896,1978,Sparrow Hills,55.71,37.545,city part,city part,Zemlyanoy Val Street,55.7525,37.655833333333,city part,city part,"Весна от Воробьевых гор# До Земляного вала# Вела с чужими разговор# И дальше кочевала ,# И дети шли с хлыстами верб",ru-23837
ru,antkl-004,Q179224,Q959,От Дувра до Владивостока,Antokolskij P.G.,1896,1978,Dover,51.1275,1.3122222222222,city,city,Vladivostok,43.116666666667,131.9,city,city," И волны гнал назад к Ла-Маншу .# Под звон цепей , под лязг вериг ,# В порывах пара , в мчанье тока ,# От Дувра до Владивостока# Метался старый материк :# Казармы , банки , тюрьмы , храмы# Черным - черны , мертвым - мертвы .",ru-23624
ru,antkl-099,Q42956,Q580,от Харбина до Лодзи,Antokolskij P.G.,1896,1978,Harbin,45.75,126.63333333333,city,city,Łódź,51.75,19.466666666667,city,city," Потом , опозорена охрой казарм ,# Для Чацкого стала мильоном терзаний .# Румяная сдоба , блинная опара# Скликала обжор от Харбина до Лодзи . . .# Курьерский летел в оперении пара# Сквозь ельник и дождь , рычагами елозя .# На мягком диванчике первого класса",ru-23886
ru,antkl-210,Q15288,Q1139404,от Ладоги до Мсты,Antokolskij P.G.,1896,1978,Lake Ladoga,60.8427777777778,31.4597222222222,lake,lake,Msta,58.415555555556,31.338333333333,river,river," Он влетал как молния и ветер ,# Говорил с историей на ТЫ# И мужское обожанье встретил# На постах от Ладоги до Мсты .# Чудо это было ? Нет , не чудо !# Это с нами грелась у костра# Женщина , пришедшая оттуда ,",ru-23740
ru,antkl-381,Q38,Q656,Из далекой Италии в Санкт-Петербург,Antokolskij P.G.,1896,1978,Italy,42.5,12.5,country,country,Saint Petersburg,59.95,30.316666666667,city,city,Из далекой Италии в Санкт-Петербург# Молодой возвратился художник .# Для него беснование северных пург# Преисполнилось зовов тревожных .,ru-23708
ru,antkl-367,Q4498825,Q991032,От Ходынки вплоть до Цусимы,Antokolskij P.G.,1896,1978,Khodynka,55.7969444444444,37.5113888888889,river,river,Tsushima,34.2027777777778,129.287527777778,city,city," Топай , гадина , день - деньской !# По сибирским снегам носимый ,# Прямиком дойти не посмев ,# От Ходынки вплоть до Цусимы# Пробирается Красный Смех .# Всполошилась , не спит охрана . - -# Где-то Красный поет Петух . . .",ru-23751
ru,antkl-002,Q626,Q584,от Волги до Рейна,Antokolskij P.G.,1896,1978,Volga,45.695,47.8975,river,river,Rhine,47.6662,9.1786,river,river," Твоя колыбель развалилась - - подымем тебя на леса .# Рожденный в годину расплаты , о тех , кто платил , не печалься .# Расчет платежами был красен : недаром на вышку ты влез .# Недаром от Волги до Рейна , под легкую музыку вальсов ,# Под гром императорских гимнов , под огненный марш марсельез ,# Матросы , ткачи , инженеры , шахтеры , застрельщики , вестники ,# Рабочие люди вселенной друг друга зовут из-за гор ,",ru-23537
ru,antkl-368,Q548,Q79082,от Вислы до самой Камы,Antokolskij P.G.,1896,1978,Vistula,54.3641,18.9522,river,river,Kama,55.5903,51.5039,river,river," Те же вьюги поют в ночах ,# Те же дети плачут босые ,# Тот же вдовий остыл очаг .# И от Вислы до самой Камы# Костылей ли , костей ли стук .# Под свинцовыми облаками# Гонит скот на восток пастух …",ru-23850
ru,antkl-155,Q4472241,Q133274,От Земляного вала до Кремля,Antokolskij P.G.,1896,1978,Zemlyanoy Val Street,55.7525,37.655833333333,city part,city part,Moscow Kremlin,55.7516666666667,37.6177777777778,city part,city part," Так крепко спал семивековый город ,# Так мирно он посапывал , дремля ,# Так распахнул он домотканый ворот# От Земляного вала до Кремля ,# Как будто этот сон столетья длится ,# А троечный бубенчик под дугой# Умчался вдаль , звенит в другой столице ,",ru-23699
ru,antkl-125,Q545,Q166,От Балтики до Черноморья,Antokolskij P.G.,1896,1978,Baltic Sea,58,20,sea,sea,Black Sea,43.41,34.26,sea,sea," Решенье , роковое для тебя .# Пока вопила в Подмосковье вьюга ,# Пока гудел от севера до юга ,# От Балтики до Черноморья шквал ,# Пока он в океанах бушевал ,# Лохмотья пены по свету кидая ,# Стремился к Бирме , угрожал в Китае",ru-23588
ru,antkl-362,Q12431,Q161750,От Пиреней до древнего Памира,Antokolskij P.G.,1896,1978,Pyrenees,42.666666666667,1,mountain,mountain,Pamir Mountains,39.0019444444444,71.99975,mountain,mountain," И сам пройди невидимо сквозь них .# В их черном списке все подростки мира ,# Вся поросль человеческой весны .# От Пиреней до древнего Памира# Они в зловещих поисках точны .# Почувствуй же , каким преданьем древним# Повеяло от смуглого чела .",ru-23733
ru,antkl-015,Q4498825,Q991032,От черной Ходынки до желтой Цусимы,Antokolskij P.G.,1896,1978,Khodynka,55.7969444444444,37.5113888888889,river,river,Tsushima,34.2027777777778,129.287527777778,city,city," Всех вахту ночную несущих .# То он , идиот , подсудимый , носимый# По серым низинам и взгорьям ,# От черной Ходынки до желтой Цусимы ,# С молебном , гармоникой , горем . . .# На пир , на расправу , без права на милость ,# В сорвавшийся крутень столетья",ru-23766
ru,bergh-238,Q34640,Q183,от Ламанша рванулись на Германию,Berggolts O.F.,1910,1975,English Channel,50,-2,sea,sea,Germany,51,10,country,country," «Скажи , что Грозного не отдадут ! »# «Скажи , скажи , что снова стала нашей# Кубань , Ростов и пламенный Донбасс» .# «Скажи , что англичане от Ламанша# рванулись на Германию сейчас ! »# . . . Но как полынью горем сводки дышат .# Встань и скажи себе , с трудом дыша :# «Ты , может быть , еще не то услышишь ,",ru-10655
ru,bergh-359,Q159,Q5428,Из России в Сибирь,Berggolts O.F.,1910,1975,Russia,66.4166666666667,94.25,country,country,Siberia,60,105,region,region," Из России в Сибирь далеко .# Ох ты , матушка наша Россия ,# расставаться с тобой нелегко .# На машине мы ехали долго ,",ru-10456
ru,utkin-064,Q959,Q36,"От Владивостока , и до Польши",Utkin I.P.,1903,1944,Vladivostok,43.116666666667,131.9,city,city,Poland,52,19,country,country," Занимая Керчь или Тагил ,# Обрести последнее удобство# Братских достопамятных могил .# От Владивостока , и до Польши# Проведен пунктир кровавый - - тел .# Но спроси , поставь любого - - больше# Ничего никто и не хотел !",ru-4857
ru,utkin-085,Q6862,Q4528198,"От Амура и до Шуи , До Архангельска",Utkin I.P.,1903,1944,Amur River,53.3333,121.4814,river,river,Shuya,59.48678,39.63471,river,river," За прибоем спит страна !# И на тыщи верст в окружье# Нерушимая / она .# От Амура и до Шуи ,# До Архангельска за Кемь# Мы храним ее , большую ,# Не рушимую никем .# Дует ветер из-за сопок",ru-4812
ru,utkin-085,Q4528198,Q1851,"От Амура и до Шуи , До Архангельска",Utkin I.P.,1903,1944,Shuya,59.48678,39.63471,river,river,Arkhangelsk,64.55,40.533333333333,city,city," За прибоем спит страна !# И на тыщи верст в окружье# Нерушимая / она .# От Амура и до Шуи ,# До Архангельска за Кемь# Мы храним ее , большую ,# Не рушимую никем .# Дует ветер из-за сопок",ru-4812
ru,epolo-092,Q590269,Q4473315,от Мойки до Бассейной,Polonskaja E.G.,1890,1969,Moyka River,59.92625,30.273527777778,river,river,Nekrasova Street in St. Petersburg,59.93874,30.35718,city part,city part," А ты , злословие , - - молчи# И вырви свой язык лукавый .# Пусть слава десяти имен# Пройдет от Мойки до Бассейной# И каждый - - имя - - Серапьон# Произнесет благоговейно .# Душевной робости полна ,",ru-22242
ru,epolo-291,Q185518,Q185518,Из Рангуна в Мандалей . На дороге в Мандалей,Polonskaja E.G.,1890,1969,Mandalay,21.9830555555556,96.0844444444444,city,city,Mandalay,21.9830555555556,96.0844444444444,city,city," Возвращайся в Мандалей ,# Где стоянка кораблей ,# Слышишь , хлопают их весла# Из Рангуна в Мандалей .# На дороге в Мандалей# Плещет рыб летучих стая ,# И заря , как гром , приходит# Через море из Китая .",ru-22502
ru,zenk2-096,Q43105,Q207680,От Эльбруса и до Казбека,Zenkevich M.A.,1886,1973,Mount Elbrus,43.35254,42.437875,mountain,mountain,Mount Kazbek,42.6969444444444,44.5188888888889,mountain,mountain," Забудь про все , смотри и стой :# С тысячеверстного разбега# Прибоем горным бьет к тебе# От Эльбруса и до Казбека# Кавказский снеговой хребет ,# Как на гранитных кручах пророс# И прицепился к облачной груде",ru-6943
ru,zabol-206,Q548,Q1229,из Вислы на Дону,Zabolotskij N.A.,1903,1958,Vistula,54.3641,18.9522,river,river,Don,47.0864,39.2386,river,river," хотя пора кричать грифону .# Коза кричит с акулой вместе .# Акула - - с глазками невесты# в фате из Вислы на Дону .# Пора кричать теперь тритону .# Тритон молчит - - поет сова ,# как шар слепая голова",ru-10857
ru,gumil-076,Q3392,Q220,С берегов далеких Нила В Рим,Gumilev N.S.,1886,1921,Nile,31.4653,30.3667,river,river,Rome,41.893055555556,12.482777777778,city,city," С берегов далеких Нила# В Рим привез и шкуры ланей ,# И египетские ткани ,# И большого крокодила .# Это было в дни безумных",ru-21555
ru,gumil-428,Q668,Q12544,От Индии до Византии,Gumilev N.S.,1886,1921,India,22.8,83,country,country,Byzantine Empire,41.01527778,28.98472222,country,country,,ru-21659
ru,gumil-386,Q216,Q1741,от Вильны до самой Вены,Gumilev N.S.,1886,1921,Vilnius,54.6872222222222,25.28,city,city,Vienna,48.2083333333333,16.3725,city,city," Если дух его здоров .# И вы верьте в здоровье духа ,# В молньеносный его полет ,# Он от Вильны до самой Вены# Неуклонно нас доведет .# О подругах в серьгах и кольцах ,# Обольстительных вдвойне",ru-21281
ru,gumil-265,Q3392,Q85,"из Нила , Будет вечно стремиться в Каир",Gumilev N.S.,1886,1921,Nile,31.4653,30.3667,river,river,Cairo,30.0444444444444,31.2358333333333,city,city," Вечерами в прохладных кафе .# Здесь недаром страна сотворила# Поговорку , прошедшую мир :# - - Кто испробовал воду из Нила ,# Будет вечно стремиться в Каир .# Пусть хозяева здесь - - англичане ,# Пьют вино и играют в футбол ,# И Хедива в высоком Диване",ru-21653
ru,anne-247-10,Q201582,Q189901,С дальнего Пинда крутого В Аргос,Annenskij I.F.,1855,1909,Pindus,40,20.75,mountain,mountain,Argos,37.6333333333333,22.7291666666667,city,city," Небо грозней не носило .# Сказку ли , быль ли златого# Детства душа удержала , -# С дальнего Пинда крутого# В Аргос река побежала .# Сколько там было богатых# Сел и полей - раздолий ,# Лесу и ланей на скатах -",ru-23980
ru,majak8-036,Q142,Q21,Из Франции в Англию,Majakovskij V.V.,1893,1930,France,47,2,country,country,England,53,-1,country,country," Людям - - / плохо . / Люди – тошнят .# Люди - - / скисли . / И осатанели .# Люди / изобретают тоннели .# Из Франции в Англию / корректно , / парадно# ходите / пешком / туда и обратно .# Идешь / под ручку - - / невеста и ты ,# а над тобой / проплывают киты .",ru-5807
ru,majak4-03,Q1899,Q162083,от Киева до Конотопа,Majakovskij V.V.,1893,1930,Kyiv,50.45,30.523611111111,city,city,Konotop,51.2375,33.2083333333333,city,city," В СССР / от веселости# стонут / целые губернии и волости .# Например , / со смеха / слёзы потопом# на крохотном перегоне / от Киева до Конотопа .# Свечи / кажут / язычьи кончики .# 11 ночи . / Сидим в вагончике .# Разговор / перекидывается сам",ru-5494
ru,majak1-44,Q1471,Q584,от Сены до Рейна,Majakovskij V.V.,1893,1930,Seine,49.434722222222,0.1175,river,river,Rhine,47.6662,9.1786,river,river," если не целоваться , / то - - для чего же# обвиты руки траншей ?# Никто не убит ! / Просто - - не выстоял .# Лег от Сены до Рейна .# Оттого что цветет , / одуряет желтолистая# на клумбах из убитых гангрена .# Не убиты , / нет же , / нет !",ru-5565
ru,majak6-32,Q649,Q7835,из Москвы дачу / пооттяпали в Крыму,Majakovskij V.V.,1893,1930,Moscow,55.755833333333,37.617777777778,city,city,Crimea,45,34,region,land," от славян / Москвы / впадает в раж ?# Дело деликатнейшее , / понимаете ли вы ,# как же на славян / не злобиться ему ?# У него / славяне из Москвы# дачу / пооттяпали в Крыму .# Пан Крамарж , / на вашей даче , / в санатории ,# лечатся теперь / и Ванечки / и Вани ,# которые",ru-5742
ru,majak7-124,Q36,Q298,от Польши до Чили,Majakovskij V.V.,1893,1930,Poland,52,19,country,country,Chile,-33,-71,country,country," - - Секундная стрелка / восемь гривен ! - -# И трест , / возмутясь , / за границу / для поисков# за стрелками / выслал / целое войско .# Гоняли вовсю / от Польши до Чили .# Точили язык , / доклады строчили .# ( Швейцарию / лишь / отклонили ласково , - -# не знали , мол , / языка швейцарского . )",ru-5475
ru,majak6-31,Q60,Q90,Из Нью-Йорка / в Париж,Majakovskij V.V.,1893,1930,New York City,40.7,-74,city,city,Paris,48.8566666666667,2.35222222222222,city,city, что летчик Линдберг - - / герой !# Бездельник ! / Из Нью-Йорка / в Париж# перелетел на пари .# Кто поверит ? / Какие дети ?# Где у него свидетель ?,ru-5704
ru,ssolov-230,Q172089,Q13670,С родимых берегов Оки Попутешествуй в Сиракузы,Solovev S.M.,1885,1942,Oka,56.3328,43.9844,river,river,Syracuse,37.069166666667,15.2875,city,city," С родимых берегов Оки# Попутешествуй в Сиракузы ,# Где ароматные венки# Из алых роз сплетает Хлоя .# Страданья моего героя",ru-21866
ru,ssolov-110,Q545,Q5428,От Бельта до Сибири,Solovev S.M.,1885,1942,Baltic Sea,58,20,sea,sea,Siberia,60,105,region,region," Веселый царь , как утро юн ,# Новорожденную Россию# Забил в железо и чугун .# От Бельта до Сибири дальней ,# До поздней полночи с утра ,# Гудят и стонут наковальни# Под тяжким молотом Петра .",ru-21791
ru,ssolov-258,Q43332,Q9239,из Помпеи И в храм пришел на площади Кавур,Solovev S.M.,1885,1942,Pompeii,40.750556,14.489722,ancient city,ancient city,Cavour,44.785499,7.373841,city,city," И рыб улов , и тайную трапезу ,# И заповедь : «паси Моих овец» .# Направив путь к снегам моей отчизны ,# Вторично в Рим я прибыл из Помпеи# И в храм пришел на площади Кавур .# И клирик мне с сияющим лицом :# «Мы покидаем Рим . Архимандрит# Епископом поставлен на Волыни .",ru-21800
ru,ssolov-259,Q133274,Q592880,От Кремля до Воробьевых гор,Solovev S.M.,1885,1942,Moscow Kremlin,55.7516666666667,37.6177777777778,city part,city part,Sparrow Hills,55.71,37.545,city part,city part," Ты , слиясь в один небесный хор ,# Славишь Бога звоном колокольным# От Кремля до Воробьевых гор .# Иоанна золотых глаголов# Полны храмы ; в чашах рдеет кровь ;# Каждый день на тысяче престолов",ru-21839
ru,ssolov-437,Q430776,Q5776,Из Назарета в Вифлеем,Solovev S.M.,1885,1942,Nazareth,32.702102777778,35.29785,city,city,Bethlehem,31.704444444444,35.206111111111,city,city," Чернеют вечера глухие ,# Весь мир таинственен и нем ,# И скоро двинется Мария# Из Назарета в Вифлеем .",ru-22107
ru,vivan-0530,Q858,Q34589,от Суристана Дэвы до ключей Эвфрата,Ivanov V.I.,1866,1949,Syria,35.216667,38.583333,country,country,Euphrates,31.0043,47.442,river,river," Но пышней тиар и злата Роза .# Много в древней храмов островерхих ;# Но священней Арарата - - Роза .# Принесли твой свет от Суристана# Дэвы до ключей Эвфрата , Роза ;# И до двери Тигра от Персиды# Пери - - негу аромата , Роза .# Ты в канун сияешь Вардавара",ru-14120
ru,blok2-1034,Q4165502,Q1132624,из лавки Дома искусства На Дворцовую площадь,Blok A.A.,1880,1921,Dom Iskusstv,59.936,30.3187,city part,city part,Palace Square,59.93902778,30.31577778,city part,city part," Таял снег и Кронштадт палил .# Мы из лавки Дома искусства# На Дворцовую площадь брели . . .# Вдруг - - среди приемной советской ,# Где «все могут быть сожжены» , - -# Смех , и брови , и говор светский",ru-1141
ru,vrozh-348,Q4018,Q159261,С горячих предгорий Наварры И ярмарок Франции старой В трескучий московский,Rozhdestvenskij V.A.,1895,1977,Navarre,42.816666666667,-1.65,country,country,Moskovsky,55.59911,37.35495,city,city, Какой тебя ветер занес# С горячих предгорий Наварры# И ярмарок Франции старой# В трескучий московский мороз ?# В кочевьях степи молдаванской# Сроднилась тугая струна# С гортанного песней цыганской,ru-4710
ru,vrozh-104,Q156732,Q202796,От Херсона до Десны,Rozhdestvenskij V.A.,1895,1977,Kherson,46.6425,32.625,city,city,Desna,50.5503,30.5378,river,river," Чтобы вздыбленные воды# На отливе крутизны# Поднимали пароходы# От Херсона до Десны .# Чтоб в лугах по Заднепровью ,# Вспарывая целину ,# Ты поил своею кровью",ru-4427
ru,lugov-044,Q40605,Q488987,От Баку до Красноводска,Lugovskoj V.A.,1901,1957,Large Hadron Collider,46.235,6.045,default,default,Türkmenbaşy,40.016666666667,52.966666666667,city,city," поднимая якоря ,# В медленную бесконечность# золотого октября .# От Баку до Красноводска# путь широкий и прямой ,# Только серп и светлый молот# возникают за кормой .",ru-19925
ru,selv2-079,Q1774112,Q4317399,От Колымы и до Непрядвы,Selvinskij I.L.,1899,1968,Kolyma,68.7687735858091,161.694949313076,region,region,Nepryadva,53.6708,38.6515,river,river," Россия значилась в поэтах ,# Планету заново творя .# И стал вождем огромный край# От Колымы и до Непрядвы .# Так пусть галдит над нами грай ,# Черня привычною неправдой ,# Но мы мостим прямую гать",ru-17622
ru,selv2-027,Q1697,Q1165879,От Подмосковья до камней Дарьяла,Selvinskij I.L.,1899,1968,Moscow Oblast,55.628,37.738,region,region,Darial Gorge,42.744722222222,44.6225,mountain,mountain," Звенят , звенят чудесные страницы ,# За томом возникает новый том - -# А в жизни бродишь в воздухе пустом :# От Подмосковья до камней Дарьяла",ru-17692
ru,selv-084,Q33345,Q157065,От Евпатории и до Керчи,Selvinskij I.L.,1899,1968,Yevpatoriia,45.2,33.358333333333,city,city,Kerch,45.338611111111,36.468055555556,city,city," На эллинский и дикий . Все приморье# От Евпатории и до Керчи# Звалось Элладой . Если же случалось ,# Перевалив за горную преграду ,# Спуститься в степь , то называлось это",ru-17849
ru,selv-030,Q157065,Q33345,От Керчи и до Евпатории,Selvinskij I.L.,1899,1968,Kerch,45.338611111111,36.468055555556,city,city,Yevpatoriia,45.2,33.358333333333,city,city," Он будет опет и озвонен# Выводками кузин ,# Так как в любом городке# От Керчи и до Евпатории# Непременно у мамы найдется",ru-17724
ru,selv-092-2,Q7835,Q2011735,От Крымской от станицы до Чушки,Selvinskij I.L.,1899,1968,Crimea,45,34,region,land,Chushka Spit,45.35,36.6947222222222,cape,cape," Который хату до сих пор еще зовет «курень» , - -# Меня не надо просвещать , его окликну я :# - - Здорово , конный человек , таманская земля !# От Крымской от станицы до Чушки до косы# Я обошел твои , Тамань , усатые овсы ,# Я знаю плавней боевых кровавое гнильцо ,# Я хату каждую твою могу узнать в лицо .",ru-17626
ru,morav-49,Q1229,Q102762,От Дона и до дальнего Азова,Moravskaja M.L.,1889,1947,Don,47.0864,39.2386,river,river,Azov,47.1,39.416666666667,city,city," Сотни верст , десятки городов .# Услышат так много новых слов ,# Столько новых народностей узнают !# От Дона и до дальнего Азова ,# От Москвы и до балтийских берегов# Тысячи сородичей узнают !# Поймут , как велик родимый край ,",ru-5023
ru,kzmn-855,Q1471,Q172089,От Сены до реки Оки,Kuzmin M.A.,1872,1936,Seine,49.434722222222,0.1175,river,river,Oka,56.3328,43.9844,river,river," И Паша , и Смирнов ухлопались :# Пакеты , ящики , мешки ;# Азербайджан , Урал , Петрополис ,# От Сены до реки Оки .# А эти поздние схождения# По понедельникам , и чай ,# Индейки , рыба , обсуждения ,",ru-16138
ru,givan-553,Q645,Q5484,От Невы до Каспийского моря,Ivanov G.V.,1894,1958,Neva,59.9447,30.3094,river,river,Caspian Sea,42,50.5,lake,lake," Воля древняя русской земли !# Расцветайте же , красные зори ,# Наша гордость , и слава , и честь !# От Невы до Каспийского моря# Разносись , вдохновенная весть !# Но сплотимся , друзья , наготове ,# Не забудем в торжественный час",ru-22599
ru,svetl-101,Q78707,Q156237,От Енисея аж До самого до Буга,Svetlov M.A.,1903,1964,Yenisey,51.7279,94.4518,river,river,Western Bug,52.5067,21.0844,river,river," Его боевым заслугам ;# От Муромца - богатыря# До личного секретаря ,# От Енисея аж# До самого до Буга - -# Таков боевой багаж ,# Таков богатырский стаж# Отца четырех детей - -",ru-5148
ru,svetl-095,Q626,Q156237,От Волги до Буга,Svetlov M.A.,1903,1964,Volga,45.695,47.8975,river,river,Western Bug,52.5067,21.0844,river,river," Здесь множество / Женщин красивых бежало ,# Армейцам любовь / Отдавая без сдачи ,# Без слез , без истерик , / Без писем , без жалоб .# По этой дороге , / От Волги до Буга ,# Мы тоже шагали , / Мы шли задыхаясь , - -# Горячие чувства / И верность подругам# На время походов / Мы сдали в цейхгауз .",ru-5175
ru,svetl-139,Q4454,Q156747,От Хабаровска до Полтавы,Svetlov M.A.,1903,1964,Khabarovsk,48.483333333333,135.06666666667,city,city,Poltava,49.5894444444444,34.5513888888889,city,city," Наших странствий живут следы# Вдоль по Волге и за Окою - -# До былого достать рукою .# От Хабаровска до Полтавы# Расстояния велики , - -# Через вражеские заставы# Пронесли мы свои штыки .",ru-5160
ru,svetl-044,Q1874,Q48256,Из Одессы в Новороссийск,Svetlov M.A.,1903,1964,Odesa,46.47747,30.73262,city,city,Dnipro,48.4675,35.04,city,city," Море смотрит наверх , а там# По расчищенным небесам# Путешествует лунный диск# Из Одессы в Новороссийск .# Я оставил свое весло ,# Море тихо его взяло .# В небе тающий лунный дым",ru-5090
ru,svetl-204,Q959,Q1288,От Владивостока до Карпат,Svetlov M.A.,1903,1964,Vladivostok,43.116666666667,131.9,city,city,Carpathian Mountains,47,25.5,mountain,mountain," Выйди в этот час и собери# Серебро и золото зари .# Небеса , как синий шелк , висят# От Владивостока до Карпат ,# Мимо городов и деревень# Путешествует весенний день ,# Пробуждает молодость в ручьях .",ru-5289
ru,vved-37,Q15322,Q656,из Луги в Петроград,Vvedenskij A.I.,1904,1941,Luga,58.733333333333,29.85,city,city,Saint Petersburg,59.95,30.316666666667,city,city, ты сидишь в беседке мира# звёздам и планетам брат# по дороге два кумира# шли из Луги в Петроград# шли кумиры и виднелись# ордена на них блестят# а пришли оцепенели,ru-12774
ru,volo2-085,Q183464,Q797,От берегов Ливонских до Аляски,Voloshin M.A.,1877,1932,Livonia,57.862234,25.967155,region,historic region,Alaska,64,-150,region,land," Что направлял топор и мысль Петра ,# Что вынудил мужицкую Россию# За три столетья сделать перегон# От берегов Ливонских до Аляски .# И тот же дух ведет большевиков# Исконными народными путями .# Грядущее - - извечный сон корней :",ru-15606
ru,volo1-112,Q5451,Q46,От Гималайских ступеней До древних пристаней Европы,Voloshin M.A.,1877,1932,Himalayas,29,84,mountain,mountain,Europe,48.690959,9.14062,continent,continent," Я исследил земные тропы# От Гималайских ступеней# До древних пристаней Европы .# Она - - забытый сон веков ,# В ней несвершённые надежды .# Я шорох знал ее шагов",ru-15717
ru,volo2-048,Q196786,Q649,из Углича опять Вез в Москву,Voloshin M.A.,1877,1932,Uglich,57.533333333333,38.333333333333,city,city,Moscow,55.755833333333,37.617777777778,city,city," Из Оскола , Ливен , из Москвы . . .# Понапрасну в обличенье вора# Царь Василий , не стыдясь позора ,# Детский труп из Углича опять# Вез в Москву - - народу показать ,# Чтобы я на Царском на призоре# Почивал в Архангельском соборе ,# Да сидела у могилы мать .",ru-15624
ru,volo2-107,Q5753,Q90,Из Самарканда на запад - - в Париж,Voloshin M.A.,1877,1932,Samarkand,39.6547222222222,66.9758333333333,city,city,Paris,48.8566666666667,2.35222222222222,city,city," Чтобы связать половодное устье# С чистым истоком Азийских высот .# С чем мне сравнить ликованье полета# Из Самарканда на запад - - в Париж ?# Взгляд Галилея на кольца Сатурна . . .# Знамя Писарро над сонмами вод . . .# Было . .. всё было . . . так полно , так много ,",ru-15612
ru,bagrc-013,Q131210,Q156237,От Днестра до Буга,Bagritskij E.G.,1895,1934,Dniester,46.3041,30.2736,river,river,Western Bug,52.5067,21.0844,river,river," «С безоружным биться , хлопец ,# Последнее дело! »# И равнина волком воет - -# От Днестра до Буга ,# Зверем , камнем и травою :# «Катюга ! Катюга ! ..»# Не гляди же , солнце злое ,",ru-109
ru,bagrc-091,Q1460,Q490,От Сицилии до Милана,Bagritskij E.G.,1895,1934,Sicily,37.599958333333,14.015377777778,region,region,Milan,45.466944444444,9.19,city,city," Предводительствовали . . . / Вот# Нож пастуший / И штык кровавый ,# В парусах и знаменах флот .# От Сицилии до Милана# Гарибальди прошел - - / И встал# Телом бронзового истукана# На обтесанный пьедестал . . .",ru-112
ru,bagrc-089,Q1731,Q64,Из Дрездена недалеко И до Берлина,Bagritskij E.G.,1895,1934,Dresden,51.05,13.74,city,city,Berlin,52.516666666667,13.383333333333,city,city,,ru-38
ru,bagrc-038,Q5428,Q131210,От пасмурной Сибири До ясного Днестра,Bagritskij E.G.,1895,1934,Siberia,60,105,region,region,Dniester,46.3041,30.2736,river,river," За счастье наших шахт !# За нашу гибнущую рожь - -# Даешь Деникина , даешь !# От пасмурной Сибири# До ясного Днестра - -# Мы спим у пулемета ,# Ночуем у костра .# Качаемся на седлах ,",ru-167
ru,bagrc-094,Q41572,Q194084,От Николаева до Сестрорецка,Bagritskij E.G.,1895,1934,Mykolaiv,46.975,31.995,city,city,Sestroretsk,60.1,29.966666666667,city,city," Другая , третья , дрогнул паровоз ,# Захлебываясь паром , и , натужась# Котлами , засвистел и застонал .# От Николаева до Сестрорецка ,# От Нарвы до Урала в голос , в голос# Гудки раскатывались и вздыхали ,# Оплакивая ставшую машину",ru-196
